Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Diameter,Length,Surface,Volume,EucDistance,PathDistance,Branch_Order,Branch_pathlength,Contraction,Fragmentation,Partition_asymmetry,Pk_classic,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Helix,Fractal_Dim,Branch_pathlength_terminal,Contraction_terminal,Branch_pathlength_internal,Contraction_internal
,,,,,404.13,810.19,312.12,4.382,3.48326,47.9522,52.5316,87.5058,91.2141,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.03,3.01234,38.1381,38.4241,90.1127,94.2265,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.846,3.0794,37.207,35.7746,92.814,97.3059,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.664,3.06291,35.2565,32.295,95.5304,100.369,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.364,5.55836,58.7425,49.4025,100.797,105.927,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.194,4.84658,48.6317,38.8324,105.609,110.774,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.178,4.82389,48.1616,38.2644,110.229,115.598,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.332,4.81735,50.427,42.0057,114.879,120.415,3,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,3.45,4.47563,48.5091,41.8391,119.247,124.891,3,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,3.312,3.84147,39.9703,33.0954,123.027,128.732,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.05,3.54887,34.0048,25.9287,126.514,132.281,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.756,4.48337,38.818,26.7456,129.52,136.764,4,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,2.46,4.47401,34.5766,21.2646,132.596,141.238,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,1.792,9.03342,50.8557,22.7834,139.181,150.272,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,0.964,9.21673,27.9128,6.72699,146.411,159.488,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.114,1.64757,16.1181,12.5479,127.898,133.929,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.178,1.64861,16.4596,13.0772,129.282,135.577,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.234,3.40685,34.6133,27.9848,132.428,138.984,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.138,3.8972,38.4199,30.1404,136.284,142.881,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.964,4.37257,40.716,30.1706,140.617,147.254,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.77,4.82288,41.9697,29.0641,144.938,152.077,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.706,4.82919,41.0537,27.7728,149.302,156.906,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.796,4.53509,39.8357,27.8452,153.749,161.441,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.788,3.85286,33.7462,23.5211,157.468,165.294,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.81,4.14296,36.5735,25.6929,161.074,169.437,4,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,2.998,4.62624,43.5722,32.6574,165.227,174.063,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.184,4.23269,42.3389,33.7018,168.778,178.296,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.344,4.05433,42.5927,35.6075,172.246,182.35,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.528,5.1622,57.2154,50.464,176.813,187.512,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.556,5.89472,65.8529,58.5432,182.044,193.407,4,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,3.254,5.93539,60.676,49.3599,187.485,199.342,4,,,,,,,,,,,,0.04,,,,,
,,,,,404.13,810.19,312.12,3.072,1.84786,17.8337,13.6963,187.826,201.19,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.89,1.85766,16.8661,12.1857,188.185,203.048,5,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,2.54,4.20958,33.591,21.3303,188.988,207.257,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.34,4.11269,30.2337,17.6867,190.543,211.37,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.372,3.76181,28.0325,16.6232,193.541,215.132,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.396,3.63744,27.38,16.4006,196.765,218.769,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.258,3.84327,27.263,15.39,199.96,222.613,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.264,4.42717,31.4885,17.8225,204.322,227.04,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.388,3.89484,29.2196,17.4441,208.079,230.935,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.438,3.67666,28.1603,17.1637,211.255,234.611,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.412,4.16117,31.5313,19.0134,215.396,238.772,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.306,3.76098,27.2465,15.7076,219.063,242.533,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.168,3.75075,25.5462,13.8461,222.71,246.284,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.206,4.37545,30.3234,16.7234,226.857,250.66,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.47,4.35484,33.7924,20.8668,230.984,255.014,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.622,4.65318,38.3294,25.125,235.583,259.668,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.584,4.60448,37.3786,24.1466,240.139,264.272,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.524,4.19421,33.2575,20.9855,244.293,268.466,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.438,4.28297,32.8041,19.9941,248.49,272.749,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.196,4.19526,28.9428,15.8896,252.642,276.945,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.94,4.21644,25.6979,12.4635,256.825,281.161,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.832,4.7721,27.4653,12.5791,261.336,285.933,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.832,4.38127,25.2159,11.5489,265.578,290.314,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.874,3.69558,21.7571,10.1932,269.222,294.01,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.966,3.62316,22.378,10.9988,272.542,297.633,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.104,4.21305,27.8479,14.648,276.547,301.846,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.218,4.63027,32.264,17.8904,281.157,306.476,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.284,4.28825,30.7699,17.5696,285.399,310.765,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.414,4.27714,32.437,19.5757,289.674,315.042,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.598,4.89885,39.9837,25.9694,294.506,319.941,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.6,5.3353,43.5795,28.3267,299.772,325.276,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.426,5.45345,41.5635,25.2082,304.888,330.729,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.384,5.12293,38.3685,22.8676,309.395,335.852,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.49,3.79353,29.6752,18.4728,313.051,339.646,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.536,3.61747,28.8207,18.2723,316.283,343.263,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.536,4.08629,32.5558,20.6404,319.943,347.35,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.488,4.89689,38.2755,23.8073,324.62,352.247,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.26,6.01176,42.6835,24.1162,330.144,358.258,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.998,6.98256,43.8288,21.8925,336.056,365.241,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.112,6.05328,40.1638,21.2065,341.373,371.294,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.546,4.17503,33.394,21.2553,345.547,375.469,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.724,4.02823,34.4723,23.4757,349.327,379.497,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.672,3.42241,28.7289,19.1909,352.513,382.92,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.722,3.02632,25.8793,17.6109,355.089,385.946,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.802,3.08393,27.147,19.0165,357.683,389.03,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.164,2.97042,29.526,23.3551,189.728,202.313,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.076,2.97338,28.7334,22.096,191.998,205.286,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.886,5.37195,48.7055,35.141,196.52,210.658,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.674,4.52612,38.0222,25.4179,200.914,215.184,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.516,4.22533,33.398,21.0074,205.088,219.41,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.464,4.0762,31.5534,19.4369,209.074,223.486,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.444,3.88116,29.7997,18.2076,212.902,227.367,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.398,3.76646,28.3748,17.0107,216.546,231.133,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.348,4.07525,30.061,17.6458,220.532,235.209,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.388,5.49994,41.2612,24.6329,225.768,240.709,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.468,5.32866,41.3155,25.4917,230.753,246.037,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.534,4.95259,39.4265,24.9767,235.412,250.99,5,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,2.504,5.94475,46.7647,29.2747,240.856,256.935,5,,,,,,,,,,,,0.04,,,,,
,,,,,404.13,810.19,312.12,2.51,5.14168,40.5442,25.4415,245.612,262.076,5,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,2.66,4.0513,33.8552,22.5137,248.964,266.127,5,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,2.532,4.27703,34.0217,21.5357,252.812,270.405,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.534,5.96677,47.5003,30.0914,258.512,276.371,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.78,6.1411,53.6341,37.2757,264.328,282.512,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.714,5.33701,45.5049,30.8751,269.55,287.849,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.546,4.63543,37.0765,23.5992,274.154,292.485,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.36,3.83339,28.4214,16.7686,277.981,296.318,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.268,4.05411,28.8861,16.3784,281.991,300.372,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.42,3.86742,29.4026,17.7886,285.585,304.24,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.662,3.32056,27.7696,18.4806,288.366,307.56,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.912,3.75241,34.3283,24.991,290.963,311.313,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.088,3.98072,38.6179,29.813,293.874,315.293,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.168,4.02692,40.0782,31.7419,297.624,319.32,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.076,3.6992,35.7474,27.4897,301.299,323.02,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.74,3.01312,25.9368,17.7667,304.016,326.033,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.434,3.30725,25.2893,15.3886,307.141,329.34,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.336,4.65344,34.1505,19.9439,311.581,333.993,5,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,2.25,5.57801,39.4286,22.1786,316.66,339.571,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.316,5.51262,40.1094,23.2234,321.901,345.084,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.632,4.96016,41.0139,26.9872,326.791,350.044,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.966,4.49983,41.9293,31.0906,331.194,354.544,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.194,4.34723,43.6212,34.8315,335.454,358.891,5,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,3.276,4.3764,45.0413,36.8888,339.764,363.268,5,,,,,,,,,,,,-0.03,,,,,
,,,,,404.13,810.19,312.12,3.258,4.46132,45.663,37.1925,344.099,367.729,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.184,4.75859,47.5994,37.8891,348.457,372.488,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.996,5.08121,47.8254,35.8212,352.933,377.569,5,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.628,5.33012,44.006,28.912,357.624,382.899,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.17,5.48585,37.3985,20.2887,362.45,388.385,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.934,2.38956,29.5326,29.0454,89.6493,96.6161,3,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.838,2.38956,28.812,27.6451,89.2474,99.0056,3,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,3.66,4.17327,47.9852,43.9065,88.8087,103.179,3,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.508,3.15473,34.7673,30.4909,88.8732,106.334,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.368,2.86157,30.278,25.4941,89.1912,109.195,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.282,3.03671,31.3106,25.6904,87.6093,112.232,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.338,2.5557,26.8007,22.3652,90.992,111.751,4,,,,,,,,,,,,0.04,,,,,
,,,,,404.13,810.19,312.12,3.274,5.09586,52.4139,42.9007,94.6988,116.847,4,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.188,5.0705,50.7831,40.4741,98.5472,121.917,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.996,4.9999,47.0601,35.248,101.942,126.917,4,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.948,4.89018,45.29,33.3787,105.452,131.807,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.97,4.79851,44.7726,33.2437,109.432,136.606,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.904,2.21192,20.1798,14.6505,111.334,138.818,4,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.06,2.05451,19.7505,15.1092,113.356,140.872,5,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.052,5.13161,49.2026,37.5416,118.266,146.004,5,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,2.824,5.7753,51.2376,36.1738,123.521,151.779,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.878,4.6886,42.392,30.5011,127.857,156.468,5,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.92,4.10977,37.7008,27.5216,131.87,160.578,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.832,5.2607,46.8044,33.1375,137.072,165.838,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,2.866,5.63026,50.6937,36.3221,142.612,171.469,5,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3,4.50096,42.4205,31.8154,146.985,175.969,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.172,4.47468,44.5908,35.3605,151.007,180.444,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.156,4.25122,42.1503,33.2566,154.869,184.695,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.952,4.05765,37.6305,27.7713,158.59,188.753,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.86,4.1819,37.5742,26.8656,161.683,192.935,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.85,4.82002,43.1562,30.7488,163.877,197.755,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.694,4.10665,34.7565,23.4085,165.5,201.862,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.584,3.7366,30.3333,19.5953,166.553,205.598,5,,,,,,,,,,,,0.07,,,,,
,,,,,404.13,810.19,312.12,2.656,3.80124,31.7178,21.0606,168.433,209.399,5,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,2.982,5.0237,47.0632,35.0856,171.9,214.423,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.548,6.25164,69.6831,61.8089,175.958,220.675,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.778,5.54106,65.7666,62.1165,180.578,226.216,5,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.672,5.48862,63.3164,58.1244,185.692,231.704,5,,,,,,,,,,,,-0.06,,,,,
,,,,,404.13,810.19,312.12,3.404,5.54514,59.2996,50.464,190.972,237.25,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.976,5.64916,52.8161,39.2952,196.438,242.899,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.512,5.28811,41.7321,26.2077,201.389,248.187,5,,,,,,,,,,,,0.07,,,,,
,,,,,404.13,810.19,312.12,2.014,5.40464,34.196,17.2177,205.852,253.592,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.306,5.53824,22.723,7.41904,210.415,259.13,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,0.848,2.84202,7.57135,1.60513,212.737,261.972,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.226,2.446,17.1053,9.5191,111.049,141.264,5,,,,,,,,,,,,-0.11,,,,,
,,,,,404.13,810.19,312.12,1.528,3.86496,18.5532,7.08731,110.475,145.129,5,,,,,,,,,,,,0.03,,,,,
,,,,,404.13,810.19,312.12,1.486,2.87691,13.4306,4.98946,109.832,148.006,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.466,1.43788,6.62227,2.42706,109.542,149.444,5,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.736,1.55647,18.2683,17.0626,63.4433,69.1337,2,,,,,,,,,,,,0.02,,,,,
,,,,,404.13,810.19,312.12,3.532,2.54727,28.2648,24.9578,63.5782,71.681,3,,,,,,,,,,,,0.04,,,,,
,,,,,404.13,810.19,312.12,3.33,2.56801,26.8653,22.3654,63.8238,74.249,3,,,,,,,,,,,,0.05,,,,,
,,,,,404.13,810.19,312.12,3.038,5.30729,50.6536,38.4714,63.5707,79.5563,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.714,1.78701,20.8506,19.3598,63.1485,70.9208,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.692,1.7777,20.6191,19.0314,62.8942,72.6985,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.58,3.39853,38.2229,34.2095,62.725,76.097,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.328,3.91297,40.9109,34.0379,63.1798,80.0099,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.484,6.60173,72.258,62.9367,67.7431,86.6117,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.454,5.52898,59.9953,51.8059,72.1608,92.1407,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.334,4.26423,44.6639,37.2274,75.9701,96.4049,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.218,3.2037,32.3883,26.0564,78.8326,99.6086,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.128,3.20919,31.5364,24.6615,80.9624,102.818,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.11,3.498,34.1767,26.5724,83.1379,106.316,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.132,4.59393,45.2018,35.393,86.9031,110.91,3,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.28,31.8835,528.87,698.109,31.8835,31.8835,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,5.2,3.80086,62.0918,80.7194,35.6398,35.6843,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.614,8.38247,121.506,140.158,43.8491,44.0668,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.6,9.29933,105.173,94.6557,52.8455,53.3661,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.198,7.57872,76.142,60.8755,60.2587,60.9448,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.412,6.12964,65.7043,56.0458,66.0524,67.0745,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.756,7.33762,86.5826,81.301,72.7648,74.4121,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.228,8.62397,114.549,121.079,80.4993,83.0361,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.39,7.52121,103.729,113.843,87.49,90.5573,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.238,6.45912,85.9971,91.114,93.6561,97.0164,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.162,3.23599,42.3115,44.0251,96.7595,100.252,0,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.154,2.64322,34.4945,35.8225,98.48,102.896,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.136,5.29277,68.7723,71.1105,102.05,108.188,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,4.042,6.1625,78.2534,79.075,107.184,114.351,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.872,7.25932,88.3041,85.4784,113.841,121.61,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.766,5.59984,66.253,62.3772,118.732,127.21,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.722,4.09211,47.8491,44.5236,121.833,131.302,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.714,4.22461,49.2922,45.7678,125.23,135.527,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.742,4.34853,51.1206,47.8233,128.891,139.875,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.68,4.25937,49.2428,45.3034,132.611,144.135,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.532,4.16376,46.2015,40.7959,136.342,148.298,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.538,4.67791,51.9947,45.9893,140.691,152.976,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.7,5.26463,61.1955,56.6058,145.652,158.241,1,,,,,,,,,,,,0.01,,,,,
,,,,,404.13,810.19,312.12,3.858,5.57782,67.6047,65.2047,150.906,163.819,1,,,,,,,,,,,,-0.02,,,,,
,,,,,404.13,810.19,312.12,4.012,5.91664,74.5737,74.7974,156.481,169.735,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.956,5.09426,63.3122,62.6158,161.107,174.83,1,,,,,,,,,,,,-0.01,,,,,
,,,,,404.13,810.19,312.12,3.692,4.37018,50.6887,46.7857,164.805,179.2,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.354,6.52928,68.7984,57.6874,171.081,185.729,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.308,6.98242,72.564,60.0105,177.946,192.712,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.628,5.03174,57.3502,52.0167,182.861,197.743,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.686,5.87715,68.0569,62.7144,188.589,203.62,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.586,3.38767,38.1646,34.2146,191.864,207.008,1,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.144,4.17102,41.1979,32.3815,195.399,211.179,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,2.26,8.34891,59.2773,33.4917,202.551,219.528,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,1.272,8.29319,33.1405,10.5387,210.325,227.821,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,0.728,4.25222,9.72517,1.76998,214.506,232.073,2,,,,,,,,,,,,0,,,,,
,,,,,404.13,810.19,312.12,3.7,2.21946,25.7988,23.8639,193.23,209.228,2,,,,,,,,,,,,0,,,,,
